customer_id,location_lat,location_long,order_priority,package_weight_kg,delivery_time,vehicle_id,traffic_level,historical_traffic_delay_min,temperature_C,precipitation_mm,wind_speed_mps,weather_impact,vehicle_load_utilization_%
4547,37.42053577866508,-122.1392274808894,Medium,43.89487563096988,2024-01-02 20:00:00,17,7,25.349679504577313,32.91088480760088,25.519636067435332,4.430021017077054,Low,85.35603069721904
3747,37.78466826394431,-121.59410889521224,Low,22.645578090247646,2024-01-02 21:00:00,16,4,11.425353650054811,27.506807843475933,48.47196878379392,10.240467782175187,Medium,79.38345257366302
1975,37.63936135697424,-121.73005529974832,High,49.22749046248726,2024-01-02 22:00:00,15,9,22.524560603495296,-1.490276011576591,34.66047711094339,10.976835111869477,Low,65.89696648534114
2806,37.80504466751936,-121.94336294206329,Low,20.389690215115834,2024-01-02 23:00:00,3,2,47.826608287574174,-0.2241491310941255,3.5458095719284763,10.766527440198242,Low,77.69154579339117
1189,37.90315105867663,-122.24435500219073,Medium,36.04413628423182,2024-01-03 00:00:00,5,6,19.38743822029344,17.175160563923008,9.468043789593139,11.301475829602106,Medium,86.5353442181443
4005,37.61726371209729,-122.1979394981652,Low,14.814033102331727,2024-01-03 01:00:00,5,7,44.06441719401783,2.232100713594355,38.5661571608425,18.974098364783615,Low,52.116747295124604
3734,37.98046272509238,-121.76804193241436,Medium,18.82667241590574,2024-01-03 02:00:00,15,4,44.65628067568504,39.021945858826335,42.071987997812236,18.04491246192463,High,50.559965262785205
4005,37.60808784954189,-121.64882573914723,Medium,10.345573391953838,2024-01-03 03:00:00,18,6,20.758393594938248,2.133410531233425,30.88472930942954,17.514340731178788,High,72.90334695364456
1562,37.636644321622285,-121.82857533046939,Low,18.006056056470353,2024-01-03 04:00:00,15,7,8.746594612278447,16.93605259587883,32.22115848149083,16.028336218172544,Low,56.59183089017571
2899,37.55481560854223,-121.69047002423156,High,27.81463850061151,2024-01-03 05:00:00,2,4,37.60510591214682,11.385447557867742,1.4168725191692322,18.868562145305706,Low,83.21721457323572
4638,37.09100209105133,-121.7333438647996,Medium,49.596871167983224,2024-01-03 06:00:00,13,8,19.01805345562937,23.77238896543441,41.426512979075426,1.969892833588065,High,60.70262281137171
2267,37.726397032650226,-122.35029603204305,Low,33.5458839405175,2024-01-03 07:00:00,4,9,40.231562641590756,0.8066384000241209,39.413760408541485,5.30246522891479,High,71.64255533978354
3879,37.54744630689911,-122.0760551870867,Low,10.763051766007388,2024-01-03 08:00:00,10,1,24.91946817171949,14.364239261907592,12.951757205167358,9.901118913091697,High,59.88354684371345
2528,37.450910447416106,-122.34701619917143,Low,3.2031106379860055,2024-01-03 09:00:00,13,7,26.83700340541797,7.361726476321465,35.43383599827535,16.930689862468103,Low,77.42417928745623
4202,37.91047127840327,-122.26476441519802,Low,7.191467584411019,2024-01-03 10:00:00,10,9,40.005923303684156,34.94881861022596,10.742730321249905,10.10331423045465,High,55.802672969228446
4556,37.29795945154195,-121.63074037534895,Medium,28.56520486237932,2024-01-03 11:00:00,9,5,22.206349897773254,-3.173642953938721,2.0165080525756496,14.960694786831773,Low,51.15534263937401
4890,37.52360227601501,-122.02710803436682,High,38.49285611202155,2024-01-03 12:00:00,8,2,24.940730539531152,36.117737230290665,10.056827129518863,2.7791981049783243,Medium,52.55658190533486
1646,37.69764187149347,-121.96464189815734,Medium,47.0805411577366,2024-01-03 13:00:00,3,6,21.928571094632996,32.48473623488502,8.931443837714975,5.048276259531203,High,97.7129220757655
3068,37.79647177567388,-122.32155403477223,Low,1.7753354278442202,2024-01-03 14:00:00,16,7,21.5303231874776,8.390682239836696,16.88739983674236,14.635521900753448,Low,57.11431093054679
3888,37.459346807946176,-122.1877282139512,Low,26.61524693653162,2024-01-03 15:00:00,14,2,28.667595960565674,30.518079460469714,20.922474858772905,3.294680177754481,High,85.42391265684176
3214,37.84209141501871,-122.26975383157213,Low,24.07250045493566,2024-01-03 16:00:00,9,2,41.39597500255178,-3.59538978475636,25.426944574885397,7.027118693098535,Low,53.39631021114131
2297,37.7689177413154,-122.29381383548157,Medium,33.1466960768095,2024-01-03 17:00:00,11,1,21.279574036515463,38.508949763202715,23.837693775416408,5.2973251562714285,High,55.40801761175911
3435,37.06623597785187,-121.86203920668403,Medium,28.419363868801756,2024-01-03 18:00:00,3,4,28.591462424198152,18.69677241654052,13.533730298264468,6.997233884449569,Low,75.44381257046673
1600,37.045861266404636,-122.24311615235429,Low,34.66491837854155,2024-01-03 19:00:00,5,7,35.18272964491704,8.647646172945038,1.4585334287037233,14.166480981559406,High,73.24354650771718
3363,37.620805684422095,-121.86798451397958,Medium,33.246046652710326,2024-01-03 20:00:00,10,9,17.124775083664474,11.316244566760467,30.255081111857535,7.35694362285602,Low,97.57901547199347
3061,37.347413408225414,-122.44154538589144,High,6.733574518039363,2024-01-03 21:00:00,13,3,17.488526220607667,-2.0117590942776187,19.78724149236772,11.105266452158805,Medium,97.24177265103687
1241,37.209130791078515,-122.3582256064729,Medium,40.18617776731726,2024-01-03 22:00:00,4,7,47.00359071605546,39.520728131891765,14.933607869377486,1.998637541088193,Medium,88.98043212712325
3041,37.57964993447174,-122.22545974599987,High,7.038396210099918,2024-01-03 23:00:00,13,7,37.559055799898985,-3.2318624682188397,43.347052141525616,16.100353864692558,Low,80.10509150636749
3824,37.34156321045654,-121.90295308310431,Medium,35.22800063524772,2024-01-04 00:00:00,12,7,30.9734004300489,24.470820541653655,37.33716538990799,7.397772512962497,Low,72.74801586965054
4417,37.53726341671407,-121.82415875491263,Medium,21.39112301438973,2024-01-04 01:00:00,5,2,34.14740244892754,14.923116746790622,42.88827741862211,12.97068318066685,Medium,67.80892671642106
3612,37.460119158983574,-122.05728303322047,Medium,26.178685994253296,2024-01-04 02:00:00,10,6,6.318474939653827,37.70122981849218,24.74913973562305,14.507792033236653,Low,97.35437734877777
3945,37.58476610594916,-122.05420908542277,Medium,45.26160270440982,2024-01-04 03:00:00,9,2,32.81463345027636,6.069988313805782,6.546562606338874,4.1932184422340075,Medium,80.14544057123427
2363,37.40030048891028,-121.77548314860138,Low,44.60430259720084,2024-01-04 04:00:00,7,6,27.927899295089087,18.94390707721051,34.81107180606362,17.693499699066997,Low,78.95362638429972
3139,37.69766757369693,-122.48417890823441,Medium,41.07495897709645,2024-01-04 05:00:00,2,3,29.558735590074605,16.706029386223882,10.303688996858762,12.324485032139059,High,61.595056088445745
2390,37.1800672723493,-122.15890997552577,Low,25.99727064235984,2024-01-04 06:00:00,7,2,21.174072207386768,26.62898998225456,22.06148345458584,8.57450283502963,Low,52.33489089425565
4003,37.696501466227076,-121.68129294288077,Medium,37.07575069655782,2024-01-04 07:00:00,8,6,8.666325397082385,-1.9395395621410771,3.2500394474444247,3.646703671564391,Low,97.25942898797723
2478,37.41166121435753,-121.89678058978663,Low,26.131955720421658,2024-01-04 08:00:00,7,2,13.700265512542348,3.7205108510509675,41.26542012114912,18.846018758024133,Low,65.68676294223269
4499,37.87431760485442,-122.16277286724458,High,43.610698041264094,2024-01-04 09:00:00,14,5,47.78351209457023,4.655416904178242,6.2970320523750285,15.101364082632502,Low,72.12945116622294
3556,37.51523605486421,-121.59447520767033,Medium,20.736015828412096,2024-01-04 10:00:00,19,2,23.39148030219203,28.216783967876033,45.15487535246548,4.1604912546649775,Low,55.731997179285344
1775,37.9731103492701,-121.72737727255061,Medium,48.54153187632896,2024-01-04 11:00:00,5,3,26.000742012388887,3.5112413347033034,43.211530113077856,6.75421549448449,Low,91.8462164954646
1034,37.60193539554096,-122.23510455276326,Low,46.683815153215,2024-01-04 12:00:00,18,3,7.3719405434047545,20.80712937509395,23.2291382219623,16.193485161761465,High,51.38159164279653
3253,37.22384906590632,-121.85471016247428,High,37.33852835313749,2024-01-04 13:00:00,12,6,6.690480329479127,4.685971922542917,37.21841021519953,13.91355326430678,Medium,91.69953810495483
4152,37.82179063684445,-121.90424927181104,High,14.691378324627527,2024-01-04 14:00:00,17,6,37.27316511710409,33.77312275377903,30.972253690907664,15.315685854314488,Medium,57.01425063939834
2955,37.345082627822386,-122.09881208596101,Medium,7.451025850869661,2024-01-04 15:00:00,13,3,29.21425988545001,37.39834545203373,40.15378211688724,8.824022044258648,Low,94.32820563155761
2585,37.347619214482684,-122.1330439207952,Low,42.880469054566674,2024-01-04 16:00:00,2,3,27.891769289732,18.33218387240082,21.590255039295602,14.329525252843338,Medium,86.48863186680788
4943,37.03180468148516,-122.1564395252243,Medium,9.099812020760103,2024-01-04 17:00:00,13,1,15.94060386902009,10.853899789413022,39.2904242122175,7.7298744572782745,Low,58.233513125365256
4459,37.54871530920741,-121.88284421660435,Low,42.85877866086945,2024-01-04 18:00:00,7,7,38.5137829233465,5.5325998757874615,23.122840853257397,4.225258338763929,Medium,78.2908996429734
4073,37.534423503732526,-122.05759006351933,Low,25.047485328905662,2024-01-04 19:00:00,10,8,12.570646059882135,-2.7598549314630305,47.048289392139694,12.6535406968272,Low,65.63281571776098
2021,37.35599148427199,-121.66813688674858,Medium,20.921282406597108,2024-01-04 20:00:00,6,2,13.547063464745902,7.082503428887293,24.318605041257378,19.520278511975885,Low,58.91165494557917
4461,37.89421726289593,-121.83039738386604,Medium,45.25634816288703,2024-01-04 21:00:00,3,4,25.732047710672397,24.440610097539306,23.130963596686478,6.212019427906592,Low,92.95910997055542
3613,37.12874839829964,-122.43006839429057,Medium,30.588698144473618,2024-01-04 22:00:00,3,7,17.88259379503734,19.012761908914488,39.25359307817563,9.219391844250794,High,70.17613832536148
2129,37.33009951331015,-121.85983177617183,High,29.25408634935617,2024-01-04 23:00:00,18,8,16.135834155491587,37.48185752264173,41.078884588041895,13.480027421397072,Low,69.92718571826913
4843,37.32158276468003,-122.22885256349981,Medium,28.379531286595487,2024-01-05 00:00:00,11,1,34.03569400489992,12.832476812126526,27.72445571605854,10.830125642449758,Medium,58.494333740331
4893,37.09229058622875,-121.90718800834658,Medium,19.18730628495704,2024-01-05 01:00:00,5,4,34.2937285348345,26.223850404777753,8.98989067475377,16.868555914180984,Low,69.15328380428893
2500,37.48114539405629,-121.81986806889655,Medium,39.49651207292724,2024-01-05 02:00:00,19,6,42.10326814099682,17.019523636380463,23.387911547878975,15.234854129390317,Medium,93.5808423164425
1702,37.687784717096086,-122.26917081084599,High,13.387123756772878,2024-01-05 03:00:00,19,3,23.796885513783913,18.065929716589526,48.40362514548392,1.1659440772471408,High,68.1564355244818
3449,37.511657013547264,-122.04314135511963,Low,47.00585304202248,2024-01-05 04:00:00,15,5,8.28882909617676,7.049844157185287,37.64930965195926,19.96842467847548,Low,97.5801781249894
3777,37.156977682716196,-122.30967513718093,High,44.80527504730108,2024-01-05 05:00:00,16,9,17.314987321465594,15.472784957889985,40.55813019395661,15.048049074389345,Low,97.31544496041937
2579,37.37728596524207,-122.4476611242135,High,17.53653595807001,2024-01-05 06:00:00,9,3,49.10024584385676,16.185324865571825,1.6412749409620064,17.278066325882264,High,57.2449329653673
1161,37.002595024383645,-122.12152357651414,Low,36.74372472175152,2024-01-05 07:00:00,4,5,31.831635885471595,26.798913478702026,23.392973131707993,13.023954241906928,Medium,58.86556267613224
1201,37.868301107035585,-122.13705572815401,Medium,29.08793652802998,2024-01-05 08:00:00,15,8,36.938168816045916,37.328799963375126,32.331056682877765,17.125702560935245,Low,93.13370351659447
2981,37.08451700768068,-121.50451950929575,High,17.544815797962496,2024-01-05 09:00:00,12,6,5.3311023331436544,9.819457486712693,41.50163418140374,2.2476594985741882,Medium,69.63804594623596
1995,37.59727808225543,-122.05364764880235,Medium,49.43756075177689,2024-01-05 10:00:00,3,4,28.31925794821344,-3.10097891384157,2.4636826791385733,6.954756711186311,Medium,50.21869911415047
3317,37.98625699586682,-122.1664304505278,High,2.236629946564946,2024-01-05 11:00:00,14,8,6.68878958893114,17.333280647528788,42.62194428209366,17.528418872089855,Low,63.69359098526855
4934,37.53659064598733,-121.91952499328333,High,13.379655500443047,2024-01-05 12:00:00,17,3,30.615359544115158,19.500759946712588,27.420046837095587,4.033104225337844,High,79.881449659778
1815,37.92404175910743,-122.41123260589224,Medium,26.48362899444637,2024-01-05 13:00:00,19,3,46.43468823362339,2.579824800936186,9.865698528802996,1.5648419716004547,Low,89.96329829799839
4342,37.2361165331174,-121.53833426404519,Medium,26.57569717044963,2024-01-05 14:00:00,6,4,48.578860872518355,29.220907282423,15.862760822485,15.762378798904379,Low,56.66943085466298
1455,37.759955408937586,-121.86503995440897,High,29.857720672332643,2024-01-05 15:00:00,4,9,29.324870392501587,39.321809879867125,14.096477587578038,16.709723112865923,Medium,55.52706822083677
4533,37.531265753973535,-121.74516218005915,Medium,37.83213242912304,2024-01-05 16:00:00,7,5,25.61921623634972,37.559862265380744,26.54295171442379,3.253044363798012,Low,96.10463267861658
4798,37.720516061391464,-122.32952206182608,Low,31.550413695445524,2024-01-05 17:00:00,19,8,47.52576924118223,3.8697717470643482,2.584283995556591,17.08691965565431,Low,87.55741839112913
2275,37.06234136251124,-122.0905221469948,Low,30.41379156587381,2024-01-05 18:00:00,17,6,35.31244243985128,34.391345795534235,7.926807924996177,13.735355911943392,Medium,79.48898003890392
2016,37.147739091906224,-122.07731088660381,Medium,3.6222086827391213,2024-01-05 19:00:00,16,3,7.920467579228426,26.702213638525812,40.63465216878912,10.401653664331679,High,88.4593394997964
4773,37.13311692858748,-121.67819355609892,High,19.449984101675618,2024-01-05 20:00:00,15,8,25.95765099503739,15.423095371311021,6.630199537340554,16.6050038556277,High,71.44271806533192
3343,37.68716550540333,-122.49876332024058,High,12.370731245356644,2024-01-05 21:00:00,8,9,15.811025830893676,19.327494744612807,11.669813472906348,8.384984986379315,High,87.92278736545633
4796,37.84444067263363,-122.19914689164675,Medium,14.003135468496795,2024-01-05 22:00:00,19,8,26.14119446519067,33.232007874210616,22.668530280207865,3.8798791244679443,High,68.59014956372678
3767,37.749616232008584,-121.5187636256557,Low,28.162536242676897,2024-01-05 23:00:00,8,4,25.49595074028628,16.606072283726792,25.856044405666523,5.697053532212273,Low,62.20472862463012
4820,37.030472152733594,-122.02511345649378,Low,10.775760431550813,2024-01-06 00:00:00,18,6,31.19651612666339,11.794331609730708,38.18052398070793,10.103280365866297,Low,86.45067106464843
1337,37.867214981074724,-122.11747371975599,High,15.403505949827979,2024-01-06 01:00:00,16,1,21.054672065716307,17.196137186169363,22.36662133330939,10.626615853463514,High,70.98361460786342
1878,37.35414667079313,-122.38017099798235,Low,12.617150717349665,2024-01-06 02:00:00,19,4,12.392170225516763,21.06084118157721,39.49323105177694,16.111616528824673,Low,99.06885521630974
2076,37.397163832504084,-121.52583537137198,Low,47.47664421769154,2024-01-06 03:00:00,10,8,27.667374556548033,3.5084944200256984,30.917315352272873,15.827054473046688,Medium,67.47425911540505
1791,37.10486916653248,-122.47997364407418,Low,47.28862087638366,2024-01-06 04:00:00,17,1,42.35912979555929,35.54084786201458,5.654986971191123,11.627331144091498,Medium,96.0863710265533
4993,37.73740520609382,-121.76281977499276,Medium,30.887136371206534,2024-01-06 05:00:00,13,3,34.8805502630421,25.338412697332622,7.816571919641929,15.615709667309527,Low,96.64812742835397
3264,37.18228387847596,-121.73140019521149,High,46.301600967863095,2024-01-06 06:00:00,13,1,20.22655396663471,23.497101280187,21.85168627248854,3.8354691658734197,High,62.09264735323731
1763,37.56396509201883,-122.25634328393613,Low,39.50481962795028,2024-01-06 07:00:00,7,9,47.09853602414857,-0.5226698218712835,19.84446965445198,1.0012905418658868,Medium,89.91105907940067
3235,37.84070998587793,-121.82844155638696,Medium,29.90744625728863,2024-01-06 08:00:00,10,2,46.0493407062132,22.187827217766632,37.177213481864726,17.472676452694003,Low,71.65372525722826
1379,37.08920432871206,-122.40707085562062,Medium,1.31532536334299,2024-01-06 09:00:00,2,9,14.420677972284444,0.4432298007321549,29.036856989867594,1.5110898752553914,High,95.8762363615174
1492,37.535335564015526,-122.24295273356792,High,38.8532980178908,2024-01-06 10:00:00,4,4,6.7737913304163335,-1.4586046162070425,19.406654050112465,4.933768594879946,Low,72.50621363176194
4112,37.233216411549805,-121.71209801170774,Low,35.421928737834975,2024-01-06 11:00:00,6,2,38.3588918757843,18.7289903039077,8.538014172519281,13.906378992487692,Low,87.2151858668683
2180,37.34292686427826,-121.63531380796645,Medium,31.147429010838287,2024-01-06 12:00:00,18,4,42.2424617607119,13.125349032092274,11.341855116274758,8.188958752546183,Medium,73.34837045818989
3062,37.47396994143055,-121.89151358734021,Medium,38.26079127244111,2024-01-06 13:00:00,6,6,48.553905467810985,21.496462157030045,28.775050923452948,17.526279398310177,High,61.39003778564281
4884,37.355104303279305,-121.99316156817952,High,26.13318607396352,2024-01-06 14:00:00,17,7,45.04263773397398,-0.9850024374242636,21.171940244989624,5.959595893245391,Medium,59.967506447234314
1064,37.64882284029158,-122.34069597938102,Medium,35.500080294745615,2024-01-06 15:00:00,14,3,32.02406456928867,14.394237828126627,25.746375443033603,0.2374269333871859,Medium,71.27155971281728
4928,37.479582101754254,-122.43689096692086,Low,46.82343224959817,2024-01-06 16:00:00,11,3,28.852355264557136,2.8654021770321085,8.533871765111684,6.013112811214882,Medium,87.77473285071075
4910,37.58419948471417,-122.38235097152644,Medium,19.414445776458226,2024-01-06 17:00:00,19,8,6.252847306816383,39.419503866585245,33.14531261722829,11.561500983696632,Low,80.25357425903834
3568,37.736822475394916,-122.2726426999039,Medium,35.697969910130645,2024-01-06 18:00:00,2,5,16.099540108015002,20.251759559582847,42.62693704279835,7.518767508065867,High,84.43146449502717
2367,37.55774226595044,-122.15832549810308,Low,24.308703082536976,2024-01-06 19:00:00,3,4,25.68266382798169,25.93465874233903,12.89697533934503,10.697455115175105,High,64.11631753659712
2152,37.58653543466076,-122.11909047448901,High,34.0455829388851,2024-01-06 20:00:00,11,7,33.28267550376055,9.643822630717352,24.57571129159133,17.531962376700374,Low,74.07176729788027
3027,37.564458542522644,-122.15367823141099,Low,38.38177344216384,2024-01-06 21:00:00,6,7,30.07633249932848,-0.7367488349295135,48.77636645104509,18.24970108460737,Low,52.21976324846635
3695,37.37877262595129,-122.26094466780273,Medium,3.227172521354002,2024-01-06 22:00:00,14,9,38.41861953567607,38.914188825259146,16.662087027536383,5.319481293082243,High,90.87662079790604
2495,37.337446833871915,-121.9902757532483,Medium,32.68342175348443,2024-01-06 23:00:00,19,9,17.58951188991684,7.881656592243244,29.75231724618806,9.242809465398015,High,99.49460811199373
4134,37.89964739714501,-121.6747138917671,Medium,12.110318035940285,2024-01-07 00:00:00,16,5,30.422867344361297,14.071368332810838,4.5097850100122185,10.982880304829024,High,70.34395313123355
2162,37.60755522229357,-122.22029646152852,Medium,33.831594352570775,2024-01-07 01:00:00,7,8,8.966400952585646,24.243876476615874,30.300750123972158,18.982249137764942,High,50.54818265657717
2522,37.24435315546465,-121.55761298089777,High,23.94817911075686,2024-01-07 02:00:00,8,1,23.61494856124431,-3.8886216041249924,4.481588665230896,19.972346383287693,Medium,58.48963197754737
3640,37.49824769784894,-121.62666333827615,Medium,38.904084351379474,2024-01-07 03:00:00,19,9,38.757237482957045,31.461660873277914,47.961771766191106,4.708144976830533,Medium,82.62634388752093
1391,37.330348481280915,-122.33823578864789,Medium,7.046639945074225,2024-01-07 04:00:00,16,8,36.20303840430698,19.146018551287913,35.78313260361557,14.539597426916309,Medium,80.60396591019295
2698,37.93369182375987,-121.7137240432429,Medium,31.68979523115356,2024-01-07 05:00:00,7,6,49.578923172748055,7.519773418096996,39.40798940678532,7.560621244663903,Low,89.3932359792772
